timestamp,latency_ms
1756073750.795213,185.4715347290039
1756073751.1845882,145.34664154052734
1756073751.6752262,133.33487510681152
1756073752.1549418,112.80131340026855
1756073752.6966815,153.2125473022461
1756073753.214728,170.52936553955078
1756073753.7053897,160.50481796264648
1756073754.200627,154.27637100219727
1756073754.6710987,124.9990463256836
1756073755.1967444,147.77612686157227
1756073755.6765254,123.76976013183594
1756073756.2235577,183.26067924499512
1756073756.6898806,147.10259437561035
1756073757.1556127,112.55836486816406
1756073757.6623294,117.97761917114258
1756073758.175244,130.04422187805176
1756073758.6762555,130.12075424194336
1756073759.2057588,158.37359428405762
1756073759.690645,143.35107803344727
1756073760.2204595,170.7906723022461
1756073760.6772182,123.51083755493164
1756073761.1742914,133.3322525024414
1756073761.682306,138.2291316986084
1756073762.1978996,154.374361038208
1756073762.6935475,148.36764335632324
1756073763.222057,175.9798526763916
1756073763.6685596,122.23386764526367
1756073764.1785605,130.08499145507812
1756073764.7009614,152.0977020263672
1756073765.22358,173.45094680786133
1756073765.706202,151.54218673706055
1756073766.154661,112.62083053588867
1756073766.6797886,134.63377952575684
1756073767.1991546,153.9442539215088
1756073767.679742,133.79573822021484
1756073768.2170076,169.9657440185547
1756073768.7111118,163.52438926696777
1756073769.190229,140.80190658569336
1756073769.7246606,175.6753921508789
1756073770.2224588,171.1716651916504
1756073770.6836603,127.96854972839355
1756073771.2299016,187.74986267089844
1756073771.6937253,147.33338356018066
1756073772.1980667,152.25744247436523
1756073772.7021728,154.97970581054688
1756073773.2007596,153.37443351745605
1756073773.7278266,179.8269748687744
1756073774.246361,195.85418701171875
1756073774.723077,173.48575592041016
1756073775.201158,149.4741439819336
1756073775.7066052,150.01487731933594
1756073776.2020767,159.40189361572266
1756073776.7131064,165.5735969543457
1756073777.205094,158.48493576049805
1756073777.7286453,180.55486679077148
1756073778.1742887,125.91552734375
1756073778.6870356,137.6783847808838
1756073779.2121387,161.09323501586914
1756073779.709401,158.2322120666504
1756073780.2214036,168.49660873413086
1756073780.7001672,142.61341094970703
1756073781.1941917,149.91378784179688
1756073781.6944053,146.27528190612793
1756073782.2224004,174.7303009033203
1756073782.6967895,148.0700969696045
1756073783.2188861,169.32010650634766
1756073783.6731157,122.96628952026367
1756073784.2064867,154.82687950134277
1756073784.6882138,135.8790397644043
1756073785.2144837,160.55822372436523
1756073785.7068732,148.2381820678711
1756073786.2003224,155.3952693939209
1756073786.7089078,159.47246551513672
1756073787.182691,134.51361656188965
1756073787.69459,144.41156387329102
1756073788.1924942,142.2111988067627
1756073788.669856,118.6532974243164
1756073789.1889286,136.27219200134277
1756073789.6965597,143.0068016052246
1756073790.1799927,125.2279281616211
1756073790.7327437,172.2543239593506
1756073791.1960492,149.88398551940918
1756073791.7025685,152.27055549621582
1756073792.1825705,133.06427001953125
1756073792.7216363,170.29094696044922
1756073793.1880014,137.04228401184082
1756073793.7140696,161.96179389953613
1756073794.2090454,155.08508682250977
1756073794.7106159,155.9300422668457
1756073795.2011435,145.48444747924805
1756073795.7097397,148.21577072143555
1756073796.1884568,141.36743545532227
1756073796.692677,141.33906364440918
1756073797.2122023,162.3389720916748
1756073797.7157867,163.1145477294922
1756073798.1822338,130.05375862121582
1756073798.6963615,143.5375213623047
1756073799.1983178,143.1434154510498
1756073799.7193787,163.98310661315918
1756073800.2198656,163.1031036376953
1756073800.6966217,134.48452949523926
1756073801.1878686,139.56809043884277
1756073801.703761,151.3526439666748
1756073802.2152026,164.3235683441162
1756073802.6824002,129.34064865112305
1756073803.2050817,151.963472366333
1756073803.7173436,163.33532333374023
1756073804.1978967,141.7374610900879
1756073804.70627,149.78551864624023
1756073805.1789088,120.73040008544922
1756073805.7043412,141.35098457336426
1756073806.1723425,122.94363975524902
1756073806.711071,158.02407264709473
1756073807.2285714,176.70392990112305
1756073807.7215593,167.4172878265381
1756073808.1891873,134.8872184753418
1756073808.7297075,174.75223541259766
1756073809.196172,139.10651206970215
1756073809.7262833,168.69068145751953
1756073810.215564,156.77905082702637
1756073810.69961,132.46703147888184
1756073811.1452577,95.14641761779785
1756073811.6885858,134.03797149658203
1756073812.1982634,145.308256149292
1756073812.7185013,163.2535457611084
1756073813.21578,160.39156913757324
1756073813.6884181,132.22503662109375
1756073814.176554,118.55411529541016
1756073814.7311757,172.68037796020508
1756073815.2105322,150.87056159973145
1756073815.7522585,187.3950958251953
1756073816.2278824,176.5904426574707
1756073816.722341,166.7943000793457
1756073817.2476835,193.92824172973633
1756073817.7037177,147.7181911468506
1756073818.179777,123.443603515625
1756073818.6900253,132.79962539672852
1756073819.1884181,129.4233798980713
1756073819.7276824,168.5190200805664
1756073820.2467053,185.96458435058594
1756073820.694352,128.587007522583
1756073821.2251465,173.17986488342285
1756073821.7536614,197.18289375305176
1756073822.219709,164.84975814819336
1756073822.6995637,142.31419563293457
1756073823.2183514,160.98546981811523
1756073823.6932971,135.117769241333
1756073824.2046688,144.87099647521973
1756073824.7034488,143.32246780395508
1756073825.2046587,143.11957359313965
1756073825.7415528,175.14443397521973
1756073826.239351,186.42354011535645
1756073826.7121124,154.7677516937256
1756073827.199037,143.36776733398438
1756073827.6832235,125.09775161743164
1756073828.182771,124.46355819702148
1756073828.7109869,151.7181396484375
1756073829.2149134,153.99885177612305
1756073829.7228646,161.76223754882812
1756073830.1990764,136.92331314086914
1756073830.7048,137.0680332183838
1756073831.2125535,158.2343578338623
1756073831.7387524,180.44137954711914
1756073832.1668262,110.04638671875
1756073832.6625197,103.44052314758301
1756073833.2173789,158.05530548095703
1756073833.7230618,163.42878341674805
1756073834.2491264,187.23177909851074
1756073834.6904116,128.07703018188477
1756073835.2432873,180.01985549926758
1756073835.7192075,150.5110263824463
1756073836.2105308,155.66253662109375
1756073836.7241657,164.96658325195312
1756073837.2075467,150.23374557495117
1756073837.7149587,154.66046333312988
1756073838.1966586,136.43598556518555
1756073838.691158,130.31864166259766
1756073839.2229786,160.19368171691895
1756073839.6918848,128.84044647216797
1756073840.198253,134.047269821167
1756073840.7292275,159.50798988342285
1756073841.2065103,150.33316612243652
1756073841.7481365,187.96586990356445
1756073842.1955974,136.7807388305664
1756073842.723828,162.89925575256348
1756073843.224913,163.70558738708496
1756073843.7376568,175.2769947052002
1756073844.2108183,147.01390266418457
1756073844.696909,132.92717933654785
1756073845.2334223,168.67709159851074
1756073845.7048306,134.171724319458
1756073846.2357898,179.16059494018555
1756073846.7722616,211.03262901306152
1756073847.2068014,147.45235443115234
1756073847.7191572,156.79097175598145
1756073848.2224083,160.6745719909668
1756073848.7048154,141.7555809020996
1756073849.198095,133.37349891662598
1756073849.7020366,137.47644424438477
1756073850.2652836,199.43952560424805
1756073850.7273254,155.75623512268066
1756073851.2291257,171.24342918395996
1756073851.7199607,157.81235694885254
1756073852.192775,132.56216049194336
1756073852.682372,119.29941177368164
1756073853.2281814,165.25745391845703
1756073853.7269826,163.2089614868164
1756073854.1988525,133.1315040588379
1756073854.7086172,142.91048049926758
1756073855.2096987,142.8239345550537
1756073855.7476025,175.22263526916504
1756073856.1952767,136.9013786315918
1756073856.7010808,137.9694938659668
1756073857.2134717,152.37736701965332
1756073857.7307005,166.49460792541504
1756073858.213013,149.18994903564453
1756073858.7061725,141.40772819519043
1756073859.2093575,143.0344581604004
1756073859.7208128,153.9621353149414
1756073860.2086198,141.2336826324463
1756073860.7520664,178.9684295654297
1756073861.2358809,176.1491298675537
1756073861.689857,125.73003768920898
1756073862.1820233,119.72570419311523
1756073862.6682124,102.92840003967285
1756073863.1988475,134.62233543395996
1756073863.7014725,134.7954273223877
1756073864.2005835,132.9934597015381
1756073864.7189248,151.08990669250488
1756073865.2470815,178.45964431762695
1756073865.70715,133.0552101135254
1756073866.2215664,160.63666343688965
1756073866.7386677,174.28255081176758
1756073867.2135596,150.404691696167
1756073867.6655734,99.56645965576172
1756073868.1924772,127.5937557220459
1756073868.700819,133.4092617034912
1756073869.1966264,127.93350219726562
1756073869.7483428,178.88331413269043
1756073870.2191048,149.69968795776367
1756073870.7587132,157.67502784729004
1756073871.1853163,123.49796295166016
1756073871.72295,156.74686431884766
1756073872.2032988,138.8094425201416
1756073872.7364042,169.43717002868652
1756073873.2389219,172.27959632873535
1756073873.7210891,153.26571464538574
1756073874.2371838,167.68431663513184
1756073874.7601516,190.0036334991455
1756073875.2346578,162.16111183166504
1756073875.7077277,131.65688514709473
1756073876.215396,152.66752243041992
1756073876.7203348,153.81383895874023
1756073877.223493,158.35261344909668
1756073877.7077963,139.7416591644287
1756073878.2201414,152.72808074951172
